State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound_1,90% CI Upper Bound_2,"Poverty Estimate, Age 0-17",90% CI Lower Bound_3,90% CI Upper Bound_4,"Poverty Percent, Age 0-17",90% CI Lower Bound_5,90% CI Upper Bound_6,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound_7,90% CI Upper Bound_8,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound_9,90% CI Upper Bound_10,Median Household Income,90% CI Lower Bound_11,90% CI Upper Bound_12,"Poverty Estimate, Age 0-4",90% CI Lower Bound_13,90% CI Upper Bound_14,"Poverty Percent, Age 0-4",90% CI Lower Bound_15,90% CI Upper Bound_16
16,39,ID,Elmore County,3132,2485,3779,11.7,9.3,14.1,1037,678,1396,15.5,10.1,20.9,709,455,963,15.5,9.9,21.1,49450,43257,55643,.,.,.,.,.,.
16,41,ID,Franklin County,1078,804,1352,7.7,5.8,9.6,420,268,572,9.7,6.2,13.2,313,196,430,9.5,5.9,13.1,65396,56268,74524,.,.,.,.,.,.
16,43,ID,Fremont County,1600,1236,1964,12.6,9.7,15.5,517,356,678,17,11.7,22.3,332,205,459,14.8,9.2,20.4,58658,51911,65405,.,.,.,.,.,.
16,45,ID,Gem County,2036,1516,2556,11,8.2,13.8,649,424,874,15.6,10.2,21,450,285,615,14.6,9.2,20,60526,55989,65063,.,.,.,.,.,.
16,47,ID,Gooding County,1747,1282,2212,11.2,8.2,14.2,685,447,923,16.5,10.8,22.2,476,300,652,15.4,9.7,21.1,57728,49524,65932,.,.,.,.,.,.
16,49,ID,Idaho County,2138,1586,2690,13.1,9.7,16.5,589,379,799,18.5,11.9,25.1,414,260,568,17.4,10.9,23.9,51201,44841,57561,.,.,.,.,.,.
16,51,ID,Jefferson County,2586,1984,3188,8.5,6.5,10.5,977,671,1283,9.8,6.7,12.9,695,474,916,9.2,6.3,12.1,66806,57597,76015,.,.,.,.,.,.
16,53,ID,Jerome County,2990,2401,3579,12.3,9.9,14.7,1104,838,1370,15.3,11.6,19,792,608,976,14.9,11.4,18.4,57342,54107,60577,.,.,.,.,.,.
16,55,ID,Kootenai County,14595,11694,17496,8.6,6.9,10.3,3724,2560,4888,9.9,6.8,13,2268,1394,3142,8.2,5,11.4,66959,62491,71427,.,.,.,.,.,.
16,57,ID,Latah County,5840,4940,6740,15.3,12.9,17.7,783,539,1027,10.7,7.4,14,504,328,680,9.6,6.2,13,59834,56993,62675,.,.,.,.,.,.
16,59,ID,Lemhi County,1222,950,1494,15.3,11.9,18.7,321,216,426,22.3,15,29.6,216,135,297,20.8,13,28.6,48908,41261,56555,.,.,.,.,.,.
16,61,ID,Lewis County,492,371,613,12.9,9.7,16.1,161,106,216,19.5,12.8,26.2,110,70,150,17.4,11.1,23.7,52255,45869,58641,.,.,.,.,.,.
16,63,ID,Lincoln County,602,449,755,11.4,8.5,14.3,222,143,301,15.7,10.1,21.3,152,95,209,14.2,8.9,19.5,58806,50383,67229,.,.,.,.,.,.
16,65,ID,Madison County,5659,4506,6812,14.3,11.4,17.2,1115,703,1527,10.5,6.6,14.4,737,432,1042,11,6.5,15.5,53727,47453,60001,.,.,.,.,.,.
16,67,ID,Minidoka County,2940,2402,3478,14,11.4,16.6,1140,888,1392,19,14.8,23.2,763,581,945,17.3,13.2,21.4,56022,47665,64379,.,.,.,.,.,.
16,69,ID,Nez Perce County,4597,3649,5545,11.6,9.2,14,1063,728,1398,12.7,8.7,16.7,701,463,939,11.6,7.6,15.6,57839,49785,65893,.,.,.,.,.,.
16,71,ID,Oneida County,431,317,545,9.7,7.1,12.3,152,98,206,12.5,8,17,109,68,150,12,7.5,16.5,69357,63322,75392,.,.,.,.,.,.
16,73,ID,Owyhee County,1630,1230,2030,13.6,10.3,16.9,564,384,744,19.2,13.1,25.3,394,260,528,18.2,12,24.4,53910,47426,60394,.,.,.,.,.,.
16,75,ID,Payette County,2824,2156,3492,11.5,8.8,14.2,900,605,1195,14.4,9.7,19.1,618,394,842,13.5,8.6,18.4,60177,52236,68118,.,.,.,.,.,.
16,77,ID,Power County,942,698,1186,12.4,9.2,15.6,386,252,520,16.8,11,22.6,272,172,372,16,10.1,21.9,45404,38458,52350,.,.,.,.,.,.
16,79,ID,Shoshone County,1832,1344,2320,14.4,10.6,18.2,535,342,728,21,13.4,28.6,350,214,486,19.6,12,27.2,44336,38203,50469,.,.,.,.,.,.
16,81,ID,Teton County,921,692,1150,7.4,5.6,9.2,289,187,391,10.1,6.5,13.7,195,121,269,9,5.6,12.4,74935,64727,85143,.,.,.,.,.,.
16,83,ID,Twin Falls County,9684,7561,11807,11.1,8.7,13.5,3101,2202,4000,13.3,9.5,17.1,1974,1329,2619,11.5,7.8,15.2,54995,48767,61223,.,.,.,.,.,.
16,85,ID,Valley County,1013,785,1241,8.7,6.8,10.6,234,153,315,11.3,7.4,15.2,165,105,225,10.6,6.7,14.5,62600,53018,72182,.,.,.,.,.,.
16,87,ID,Washington County,1448,1118,1778,14.2,11,17.4,455,296,614,20,13,27,309,196,422,18,11.4,24.6,49186,42097,56275,.,.,.,.,.,.
17,0,IL,Illinois,1351159,1323764,1378554,11,10.8,11.2,377680,364078,391282,13.9,13.4,14.4,268581,256492,280670,13.4,12.8,14,71243,70627,71859,"99,052","93,010","105,094",14.1,13.2,15.0
17,1,IL,Adams County,6735,5176,8294,10.7,8.2,13.2,1870,1249,2491,13.2,8.8,17.6,1296,847,1745,12.6,8.2,17,57434,52093,62775,.,.,.,.,.,.
17,3,IL,Alexander County,1312,991,1633,24.2,18.3,30.1,407,272,542,36.5,24.4,48.6,316,216,416,36.9,25.2,48.6,38315,32445,44185,.,.,.,.,.,.
17,5,IL,Bond County,1586,1153,2019,10.8,7.8,13.8,441,295,587,14.7,9.8,19.6,305,200,410,13.4,8.8,18,58209,50514,65904,.,.,.,.,.,.
17,7,IL,Boone County,3559,2574,4544,6.8,4.9,8.7,1313,879,1747,10.6,7.1,14.1,918,603,1233,9.5,6.2,12.8,82318,73479,91157,.,.,.,.,.,.
17,9,IL,Brown County,757,551,963,16.7,12.2,21.2,116,78,154,11.3,7.6,15,82,54,110,11.5,7.5,15.5,52277,44325,60229,.,.,.,.,.,.
17,11,IL,Bureau County,3191,2511,3871,10,7.9,12.1,935,646,1224,14.1,9.7,18.5,653,438,868,13.1,8.8,17.4,57728,52035,63421,.,.,.,.,.,.
17,13,IL,Calhoun County,418,304,532,9.2,6.7,11.7,106,71,141,11.9,7.9,15.9,76,50,102,11,7.2,14.8,61648,53021,70275,.,.,.,.,.,.
17,15,IL,Carroll County,1463,1093,1833,10.5,7.9,13.1,407,281,533,15.1,10.4,19.8,284,191,377,14.2,9.6,18.8,53965,47878,60052,.,.,.,.,.,.
17,17,IL,Cass County,1425,1135,1715,12.2,9.7,14.7,437,314,560,15.5,11.1,19.9,303,211,395,15.1,10.5,19.7,54205,46212,62198,.,.,.,.,.,.
17,19,IL,Champaign County,29150,25006,33294,15.1,13,17.2,5942,4366,7518,15.4,11.3,19.5,3987,2809,5165,14.5,10.2,18.8,64387,59627,69147,.,.,.,.,.,.
17,21,IL,Christian County,3003,2137,3869,9.9,7.1,12.7,929,612,1246,14.9,9.8,20,652,424,880,14.1,9.2,19,56656,49796,63516,.,.,.,.,.,.
17,23,IL,Clark County,1563,1164,1962,10.4,7.7,13.1,492,329,655,14.8,9.9,19.7,353,232,474,14.5,9.5,19.5,59633,52198,67068,.,.,.,.,.,.
17,25,IL,Clay County,1712,1348,2076,13.3,10.5,16.1,539,388,690,18.5,13.3,23.7,402,292,512,18.9,13.7,24.1,59602,55434,63770,.,.,.,.,.,.
17,27,IL,Clinton County,2501,1906,3096,7.1,5.4,8.8,580,376,784,7.5,4.9,10.1,450,293,607,8,5.2,10.8,71883,63939,79827,.,.,.,.,.,.
17,29,IL,Coles County,8284,6813,9755,17.5,14.4,20.6,1526,1070,1982,17.5,12.3,22.7,1140,808,1472,18.1,12.8,23.4,46900,41117,52683,.,.,.,.,.,.
17,31,IL,Cook County,646192,619814,672570,12.9,12.4,13.4,178823,166898,190748,16.6,15.5,17.7,129344,120130,138558,16.5,15.3,17.7,71611,70119,73103,.,.,.,.,.,.
17,33,IL,Crawford County,1876,1388,2364,11,8.1,13.9,522,346,698,14.6,9.7,19.5,386,251,521,14.8,9.6,20,57632,50400,64864,.,.,.,.,.,.
17,35,IL,Cumberland County,931,679,1183,8.9,6.5,11.3,263,173,353,11.3,7.5,15.1,180,116,244,10.5,6.8,14.2,68683,58785,78581,.,.,.,.,.,.
17,37,IL,DeKalb County,10691,8613,12769,10.8,8.7,12.9,2433,1785,3081,11.2,8.2,14.2,1740,1252,2228,10.8,7.8,13.8,68546,61478,75614,.,.,.,.,.,.
17,39,IL,De Witt County,1489,1112,1866,9.9,7.4,12.4,415,276,554,13.2,8.8,17.6,291,190,392,12.7,8.3,17.1,65526,58121,72931,.,.,.,.,.,.
17,41,IL,Douglas County,1576,1186,1966,8.2,6.2,10.2,538,364,712,11.5,7.8,15.2,364,239,489,10.6,7,14.2,63003,54990,71016,.,.,.,.,.,.
17,43,IL,DuPage County,53259,45622,60896,5.9,5.1,6.7,12794,10022,15566,6.3,4.9,7.7,8925,6646,11204,5.9,4.4,7.4,92101,87588,96614,.,.,.,.,.,.
17,45,IL,Edgar County,1933,1429,2437,11.7,8.7,14.7,573,381,765,17.6,11.7,23.5,411,269,553,17.5,11.5,23.5,52668,45814,59522,.,.,.,.,.,.
17,47,IL,Edwards County,676,512,840,10.7,8.1,13.3,197,133,261,13.9,9.4,18.4,139,91,187,13.7,9,18.4,55832,47594,64070,.,.,.,.,.,.
17,49,IL,Effingham County,3128,2509,3747,9.3,7.5,11.1,906,652,1160,11.4,8.2,14.6,602,417,787,10.5,7.3,13.7,65172,57156,73188,.,.,.,.,.,.
17,51,IL,Fayette County,2884,2269,3499,14.7,11.6,17.8,793,544,1042,18.6,12.8,24.4,551,370,732,17.9,12,23.8,49030,42944,55116,.,.,.,.,.,.
17,53,IL,Ford County,1180,903,1457,9.5,7.3,11.7,387,257,517,13.5,9,18,257,162,352,12.2,7.7,16.7,58478,50005,66951,.,.,.,.,.,.
17,55,IL,Franklin County,5795,4409,7181,15.5,11.8,19.2,1711,1138,2284,21,13.9,28.1,1235,816,1654,20.9,13.8,28,49834,46313,53355,.,.,.,.,.,.
17,57,IL,Fulton County,4091,3193,4989,13.2,10.3,16.1,1043,715,1371,16.5,11.3,21.7,747,506,988,15.9,10.8,21,48828,44545,53111,.,.,.,.,.,.
17,59,IL,Gallatin County,743,561,925,15.6,11.8,19.4,196,128,264,21.1,13.8,28.4,144,92,196,20.3,13,27.6,44282,37786,50778,.,.,.,.,.,.
17,61,IL,Greene County,1641,1250,2032,13.3,10.1,16.5,456,316,596,17.3,12,22.6,325,220,430,16.6,11.2,22,51242,44096,58388,.,.,.,.,.,.
17,63,IL,Grundy County,3009,2254,3764,5.9,4.4,7.4,918,635,1201,7.4,5.1,9.7,669,459,879,7.1,4.9,9.3,74935,68842,81028,.,.,.,.,.,.
17,65,IL,Hamilton County,1040,791,1289,13,9.9,16.1,328,225,431,19.1,13.1,25.1,224,147,301,17.5,11.5,23.5,49302,41965,56639,.,.,.,.,.,.
17,67,IL,Hancock County,1918,1505,2331,11.2,8.8,13.6,557,398,716,15.6,11.1,20.1,398,282,514,15,10.6,19.4,54076,47469,60683,.,.,.,.,.,.
17,69,IL,Hardin County,684,507,861,18,13.3,22.7,179,120,238,27.8,18.6,37,126,82,170,26.5,17.4,35.6,39674,33667,45681,.,.,.,.,.,.
17,71,IL,Henderson County,687,505,869,10.6,7.8,13.4,169,113,225,14.5,9.7,19.3,122,80,164,14.4,9.4,19.4,58577,50830,66324,.,.,.,.,.,.
17,73,IL,Henry County,4583,3586,5580,9.6,7.5,11.7,1266,881,1651,12.4,8.6,16.2,878,600,1156,11.3,7.7,14.9,63859,57173,70545,.,.,.,.,.,.
17,75,IL,Iroquois County,2923,2348,3498,11.2,9,13.4,781,540,1022,14,9.7,18.3,562,383,741,13.8,9.4,18.2,53633,48656,58610,.,.,.,.,.,.
17,77,IL,Jackson County,9154,7103,11205,17.2,13.4,21,2448,1610,3286,24.2,15.9,32.5,1715,1117,2313,24,15.6,32.4,45608,41254,49962,.,.,.,.,.,.
17,79,IL,Jasper County,898,674,1122,9.6,7.2,12,269,186,352,12.8,8.9,16.7,190,128,252,12.4,8.4,16.4,57969,49051,66887,.,.,.,.,.,.
17,81,IL,Jefferson County,4369,3265,5473,12.5,9.3,15.7,1513,1032,1994,18.8,12.8,24.8,1123,739,1507,19.3,12.7,25.9,58114,54740,61488,.,.,.,.,.,.
17,83,IL,Jersey County,1775,1291,2259,8.5,6.2,10.8,504,337,671,11.8,7.9,15.7,357,234,480,11.2,7.3,15.1,69341,61158,77524,.,.,.,.,.,.
17,85,IL,Jo Daviess County,1906,1494,2318,9.1,7.1,11.1,445,315,575,11.6,8.2,15,340,245,435,11.5,8.3,14.7,56446,51306,61586,.,.,.,.,.,.
17,87,IL,Johnson County,1645,1283,2007,14.9,11.6,18.2,368,264,472,16.5,11.8,21.2,257,180,334,15.5,10.9,20.1,51607,45300,57914,.,.,.,.,.,.
17,89,IL,Kane County,38218,32098,44338,7.3,6.1,8.5,11387,8554,14220,8.9,6.7,11.1,7801,5695,9907,8.1,5.9,10.3,83784,79963,87605,.,.,.,.,.,.
17,91,IL,Kankakee County,14004,11532,16476,13.6,11.2,16,4101,3029,5173,17.3,12.8,21.8,3025,2271,3779,17.3,13,21.6,57413,52118,62708,.,.,.,.,.,.
17,93,IL,Kendall County,5078,3695,6461,3.9,2.8,5,1446,887,2005,4,2.4,5.6,1069,652,1486,3.9,2.4,5.4,97263,90574,103952,.,.,.,.,.,.
17,95,IL,Knox County,6027,4715,7339,13.4,10.5,16.3,1734,1153,2315,18.3,12.2,24.4,1214,794,1634,18.2,11.9,24.5,52881,46367,59395,.,.,.,.,.,.
17,97,IL,Lake County,46919,39561,54277,7,5.9,8.1,13399,10382,16416,8.3,6.4,10.2,10437,8299,12575,8.5,6.8,10.2,100325,96897,103753,.,.,.,.,.,.
17,99,IL,La Salle County,11840,9655,14025,11.4,9.3,13.5,3428,2525,4331,15.5,11.4,19.6,2363,1709,3017,14.3,10.3,18.3,62714,57210,68218,.,.,.,.,.,.
17,101,IL,Lawrence County,2147,1568,2726,16.5,12.1,20.9,500,324,676,17.7,11.5,23.9,388,255,521,18.2,11.9,24.5,47408,40853,53963,.,.,.,.,.,.
17,103,IL,Lee County,3247,2500,3994,10.6,8.2,13,809,543,1075,12.7,8.5,16.9,583,388,778,12.4,8.3,16.5,64310,57887,70733,.,.,.,.,.,.
17,105,IL,Livingston County,3274,2407,4141,9.9,7.3,12.5,966,639,1293,12.9,8.5,17.3,690,452,928,12.8,8.4,17.2,66274,60119,72429,.,.,.,.,.,.
17,107,IL,Logan County,2812,2107,3517,11.6,8.7,14.5,767,536,998,14.6,10.2,19,551,384,718,14.3,10,18.6,65255,60757,69753,.,.,.,.,.,.
17,109,IL,McDonough County,4363,3379,5347,16.8,13,20.6,912,606,1218,18.8,12.5,25.1,605,388,822,17.1,11,23.2,52155,48470,55840,.,.,.,.,.,.
17,111,IL,McHenry County,18998,15435,22561,6.3,5.1,7.5,5004,3804,6204,7.3,5.6,9,3394,2483,4305,6.4,4.7,8.1,89730,81837,97623,.,.,.,.,.,.
17,113,IL,McLean County,17168,14642,19694,10.7,9.1,12.3,3473,2472,4474,9.8,7,12.6,2406,1678,3134,9.2,6.4,12,71919,67324,76514,.,.,.,.,.,.
17,115,IL,Macon County,12674,9741,15607,12.8,9.8,15.8,4016,2772,5260,18,12.4,23.6,2905,2003,3807,18.1,12.5,23.7,57601,53349,61853,.,.,.,.,.,.
17,117,IL,Macoupin County,4707,3631,5783,10.8,8.3,13.3,1320,890,1750,14.5,9.8,19.2,939,614,1264,13.9,9.1,18.7,53312,49751,56873,.,.,.,.,.,.
17,119,IL,Madison County,28469,24290,32648,11,9.4,12.6,6976,5237,8715,12.6,9.5,15.7,4769,3422,6116,11.6,8.3,14.9,63903,60385,67421,.,.,.,.,.,.
17,121,IL,Marion County,5125,4065,6185,14.2,11.3,17.1,1749,1224,2274,20.9,14.6,27.2,1101,727,1475,18.2,12,24.4,52019,46375,57663,.,.,.,.,.,.
17,123,IL,Marshall County,1025,800,1250,9.3,7.3,11.3,277,186,368,12.3,8.2,16.4,198,129,267,12,7.8,16.2,54022,47707,60337,.,.,.,.,.,.
17,125,IL,Mason County,1728,1359,2097,13.4,10.5,16.3,529,365,693,20,13.8,26.2,371,250,492,18.7,12.6,24.8,53503,46226,60780,.,.,.,.,.,.
17,127,IL,Massac County,1978,1490,2466,14.8,11.2,18.4,657,439,875,22.9,15.3,30.5,473,310,636,22.2,14.6,29.8,49054,41982,56126,.,.,.,.,.,.
17,129,IL,Menard County,937,708,1166,7.9,6,9.8,278,186,370,10.8,7.2,14.4,197,129,265,10.2,6.6,13.8,69749,60969,78529,.,.,.,.,.,.
17,131,IL,Mercer County,1317,1044,1590,8.8,7,10.6,380,262,498,12.1,8.3,15.9,274,180,368,11.5,7.6,15.4,62857,55409,70305,.,.,.,.,.,.
17,133,IL,Monroe County,1400,1035,1765,4.1,3,5.2,260,173,347,3.5,2.3,4.7,170,111,229,3.1,2,4.2,90880,77300,104460,.,.,.,.,.,.
17,135,IL,Montgomery County,3436,2618,4254,13.5,10.3,16.7,942,628,1256,17.1,11.4,22.8,646,424,868,16.1,10.6,21.6,59497,55696,63298,.,.,.,.,.,.
17,137,IL,Morgan County,3755,2852,4658,12.4,9.4,15.4,903,615,1191,15.1,10.3,19.9,654,435,873,15.1,10,20.2,54764,47737,61791,.,.,.,.,.,.
17,139,IL,Moultrie County,1265,957,1573,9.1,6.9,11.3,413,279,547,11.8,8,15.6,292,193,391,11,7.3,14.7,61022,54792,67252,.,.,.,.,.,.
17,141,IL,Ogle County,4132,3200,5064,8.3,6.4,10.2,1219,850,1588,11.1,7.7,14.5,863,590,1136,10.5,7.2,13.8,71470,66929,76011,.,.,.,.,.,.
17,143,IL,Peoria County,24583,20994,28172,14.2,12.1,16.3,8100,6111,10089,19.7,14.9,24.5,5295,3896,6694,18.1,13.3,22.9,53506,50442,56570,.,.,.,.,.,.
17,145,IL,Perry County,2732,2090,3374,15.1,11.6,18.6,641,452,830,16.5,11.6,21.4,427,287,567,14.6,9.8,19.4,55132,47867,62397,.,.,.,.,.,.
17,147,IL,Piatt County,1034,768,1300,6.4,4.8,8,252,169,335,7.1,4.8,9.4,174,114,234,6.6,4.3,8.9,69521,60684,78358,.,.,.,.,.,.
17,149,IL,Pike County,1983,1539,2427,13.5,10.5,16.5,602,414,790,18.1,12.4,23.8,426,282,570,17.9,11.8,24,48815,42170,55460,.,.,.,.,.,.
17,151,IL,Pope County,630,463,797,15.6,11.5,19.7,101,66,136,22.9,15,30.8,78,50,106,24.8,15.8,33.8,49071,41752,56390,.,.,.,.,.,.
17,153,IL,Pulaski County,1056,806,1306,20.4,15.6,25.2,343,239,447,31.6,22,41.2,237,158,316,28.8,19.2,38.4,40481,34134,46828,.,.,.,.,.,.
17,155,IL,Putnam County,413,312,514,7.3,5.5,9.1,126,84,168,11.5,7.7,15.3,92,61,123,10.8,7.1,14.5,70070,60444,79696,.,.,.,.,.,.
17,157,IL,Randolph County,3251,2461,4041,12,9.1,14.9,907,602,1212,15.5,10.3,20.7,633,414,852,14.8,9.7,19.9,56867,52150,61584,.,.,.,.,.,.
17,159,IL,Richland County,1794,1335,2253,11.9,8.9,14.9,540,370,710,15.7,10.8,20.6,382,258,506,15,10.1,19.9,56900,50703,63097,.,.,.,.,.,.
17,161,IL,Rock Island County,18365,15471,21259,13.5,11.4,15.6,5762,4422,7102,18.8,14.4,23.2,4054,3077,5031,18.2,13.8,22.6,58022,53975,62069,.,.,.,.,.,.
17,163,IL,St. Clair County,35007,28550,41464,13.8,11.2,16.4,11347,8357,14337,19.3,14.2,24.4,7749,5602,9896,18,13,23,61863,59052,64674,.,.,.,.,.,.
17,165,IL,Saline County,3414,2625,4203,15.3,11.8,18.8,985,637,1333,21.4,13.8,29,704,448,960,21.5,13.7,29.3,45793,39240,52346,.,.,.,.,.,.
17,167,IL,Sangamon County,24310,21320,27300,12.8,11.2,14.4,6735,5106,8364,16.2,12.3,20.1,4684,3486,5882,15.3,11.4,19.2,60541,56148,64934,.,.,.,.,.,.
17,169,IL,Schuyler County,778,576,980,11.7,8.7,14.7,168,112,224,14.6,9.7,19.5,124,81,167,14.5,9.4,19.6,53686,46301,61071,.,.,.,.,.,.
17,171,IL,Scott County,525,403,647,10.8,8.3,13.3,178,125,231,17.3,12.1,22.5,132,92,172,16.6,11.6,21.6,59285,50125,68445,.,.,.,.,.,.
17,173,IL,Shelby County,1879,1416,2342,8.9,6.7,11.1,529,356,702,12,8.1,15.9,374,247,501,11.4,7.5,15.3,64508,59796,69220,.,.,.,.,.,.
17,175,IL,Stark County,558,421,695,10.8,8.1,13.5,170,116,224,15.4,10.5,20.3,119,78,160,14.7,9.6,19.8,54219,45780,62658,.,.,.,.,.,.
17,177,IL,Stephenson County,4794,3708,5880,11.2,8.7,13.7,1552,1047,2057,17.2,11.6,22.8,1099,733,1465,16.5,11,22,57952,52028,63876,.,.,.,.,.,.
17,179,IL,Tazewell County,9695,7481,11909,7.6,5.9,9.3,2666,1801,3531,9.3,6.3,12.3,1855,1221,2489,8.6,5.7,11.5,69874,63407,76341,.,.,.,.,.,.
17,181,IL,Union County,2282,1756,2808,14,10.8,17.2,632,413,851,18.6,12.2,25,443,283,603,17.6,11.2,24,55736,48840,62632,.,.,.,.,.,.
17,183,IL,Vermilion County,13397,11390,15404,18.6,15.8,21.4,4982,3940,6024,29.2,23.1,35.3,3143,2347,3939,25.2,18.8,31.6,49678,44370,54986,.,.,.,.,.,.
17,185,IL,Wabash County,1295,969,1621,11.7,8.8,14.6,334,223,445,13.9,9.3,18.5,232,153,311,13.3,8.8,17.8,56190,47599,64781,.,.,.,.,.,.
17,187,IL,Warren County,1670,1241,2099,10.7,8,13.4,498,343,653,14.2,9.8,18.6,371,257,485,14.9,10.3,19.5,57964,49448,66480,.,.,.,.,.,.
17,189,IL,Washington County,1030,801,1259,7.6,5.9,9.3,256,175,337,9.1,6.2,12,182,122,242,8.8,5.9,11.7,69386,60989,77783,.,.,.,.,.,.
17,191,IL,Wayne County,2052,1567,2537,12.9,9.9,15.9,673,463,883,19,13.1,24.9,473,321,625,18.3,12.4,24.2,49649,43436,55862,.,.,.,.,.,.
17,193,IL,White County,1993,1590,2396,15.4,12.3,18.5,577,417,737,20.4,14.7,26.1,400,282,518,18.9,13.3,24.5,46080,40334,51826,.,.,.,.,.,.
17,195,IL,Whiteside County,4872,3766,5978,9.1,7,11.2,1601,1085,2117,13.8,9.3,18.3,1158,768,1548,13.6,9,18.2,64413,58869,69957,.,.,.,.,.,.
17,197,IL,Will County,48881,41497,56265,7.2,6.1,8.3,14786,11739,17833,9,7.1,10.9,10478,8122,12834,8.4,6.5,10.3,90349,87230,93468,.,.,.,.,.,.
17,199,IL,Williamson County,8914,7051,10777,13.9,11,16.8,2520,1781,3259,18,12.7,23.3,1788,1265,2311,17.3,12.2,22.4,59174,54632,63716,.,.,.,.,.,.
17,201,IL,Winnebago County,40305,35197,45413,14.6,12.8,16.4,12834,10232,15436,20.1,16,24.2,8651,6700,10602,18.6,14.4,22.8,54971,51729,58213,.,.,.,.,.,.
17,203,IL,Woodford County,2281,1778,2784,6.2,4.8,7.6,599,409,789,6.7,4.6,8.8,427,283,571,6.2,4.1,8.3,72980,64178,81782,.,.,.,.,.,.
18,0,IN,Indiana,760167,739176,781158,11.6,11.3,11.9,228832,218266,239398,14.9,14.2,15.6,154493,145545,163441,13.7,12.9,14.5,60794,60097,61491,"69,492","64,020","74,964",17.2,15.8,18.6
18,1,IN,Adams County,4154,3298,5010,11.8,9.4,14.2,2296,1558,3034,20.9,14.2,27.6,1606,1041,2171,20.6,13.3,27.9,58602,50231,66973,.,.,.,.,.,.
18,3,IN,Allen County,42833,37019,48647,11.4,9.9,12.9,15114,12065,18163,15.9,12.7,19.1,9735,7421,12049,14.1,10.7,17.5,61039,58621,63457,.,.,.,.,.,.
18,5,IN,Bartholomew County,7566,6170,8962,9.1,7.4,10.8,2182,1518,2846,11.1,7.7,14.5,1456,972,1940,10.2,6.8,13.6,70545,65942,75148,.,.,.,.,.,.
18,7,IN,Benton County,924,742,1106,10.7,8.6,12.8,353,265,441,16.6,12.5,20.7,210,143,277,13.2,9,17.4,59663,52197,67129,.,.,.,.,.,.
18,9,IN,Blackford County,1555,1220,1890,13.4,10.5,16.3,484,347,621,19.4,13.9,24.9,356,257,455,19.5,14.1,24.9,49105,41877,56333,.,.,.,.,.,.
18,11,IN,Boone County,3547,2753,4341,5.2,4,6.4,810,547,1073,4.6,3.1,6.1,559,368,750,4.2,2.8,5.6,92302,86773,97831,.,.,.,.,.,.
18,13,IN,Brown County,1473,1107,1839,9.9,7.4,12.4,366,248,484,14.5,9.8,19.2,260,168,352,13.6,8.8,18.4,70930,62456,79404,.,.,.,.,.,.
18,15,IN,Carroll County,1567,1165,1969,7.8,5.8,9.8,448,297,599,10.4,6.9,13.9,322,207,437,10.1,6.5,13.7,62388,54376,70400,.,.,.,.,.,.
18,17,IN,Cass County,3912,3016,4808,10.7,8.3,13.1,1205,806,1604,14.9,10,19.8,811,523,1099,13.6,8.8,18.4,50419,45065,55773,.,.,.,.,.,.
18,19,IN,Clark County,10131,7924,12338,8.6,6.7,10.5,2534,1655,3413,9.8,6.4,13.2,1789,1148,2430,9.6,6.2,13,65555,60442,70668,.,.,.,.,.,.
18,21,IN,Clay County,2535,1851,3219,9.8,7.2,12.4,983,656,1310,16.7,11.2,22.2,656,425,887,15.3,9.9,20.7,56422,48715,64129,.,.,.,.,.,.
18,23,IN,Clinton County,3124,2356,3892,10,7.5,12.5,1106,732,1480,13.4,8.9,17.9,754,486,1022,12.3,7.9,16.7,59503,54262,64744,.,.,.,.,.,.
18,25,IN,Crawford County,1646,1266,2026,15.6,12,19.2,524,357,691,23.1,15.7,30.5,351,233,469,21.1,14,28.2,46884,40459,53309,.,.,.,.,.,.
18,27,IN,Daviess County,3582,2753,4411,10.9,8.4,13.4,1442,967,1917,14.9,10,19.8,972,623,1321,13.9,8.9,18.9,53101,47358,58844,.,.,.,.,.,.
18,29,IN,Dearborn County,3813,2903,4723,7.8,5.9,9.7,1020,690,1350,9.5,6.4,12.6,702,458,946,8.7,5.7,11.7,73459,65964,80954,.,.,.,.,.,.
18,31,IN,Decatur County,2620,1988,3252,10,7.6,12.4,723,470,976,11.7,7.6,15.8,480,299,661,10.7,6.7,14.7,61561,53524,69598,.,.,.,.,.,.
18,33,IN,De Kalb County,3779,3056,4502,8.8,7.1,10.5,1176,850,1502,11.4,8.2,14.6,761,525,997,10.2,7,13.4,62411,54447,70375,.,.,.,.,.,.
18,35,IN,Delaware County,20399,17797,23001,19.4,16.9,21.9,4076,2992,5160,20.9,15.3,26.5,2861,2091,3631,20.1,14.7,25.5,46612,43380,49844,.,.,.,.,.,.
18,37,IN,Dubois County,2799,2163,3435,6.7,5.2,8.2,710,491,929,7,4.8,9.2,478,319,637,6.4,4.3,8.5,64120,58483,69757,.,.,.,.,.,.
18,39,IN,Elkhart County,19761,16036,23486,9.8,8,11.6,7014,5231,8797,12.7,9.5,15.9,4689,3311,6067,11.7,8.3,15.1,66801,60308,73294,.,.,.,.,.,.
